n,N,cond_number,pauli_strings,coefficients
8,3,22.00000762939453,"[[3, 1, 3, 3, 3, 1, 0, 0], [3, 0, 0, 3, 3, 0, 0, 3], [2, 3, 1, 1, 1, 2, 3, 2]]","[3.22, 0.97, 1.97]"
8,3,9.37804126739502,"[[1, 1, 0, 2, 1, 2, 2, 0], [2, 0, 3, 1, 1, 3, 3, 0], [0, 0, 3, 1, 0, 0, 0, 3]]","[0.22, 0.78, 0.59]"
8,3,38.82364273071289,"[[2, 0, 0, 2, 3, 3, 1, 3], [0, 1, 3, 0, 3, 3, 3, 2], [2, 2, 2, 0, 2, 1, 0, 2]]","[0.71, -1.15, -0.83]"
8,3,14.0877685546875,"[[0, 2, 3, 2, 3, 0, 2, 3], [2, 3, 1, 2, 2, 0, 2, 2], [1, 1, 1, 3, 2, 2, 3, 2]]","[3.73, -0.78, -3.52]"
8,3,9.844403266906738,"[[0, 0, 2, 3, 0, 0, 0, 1], [1, 2, 1, 1, 1, 2, 1, 1], [1, 0, 1, 3, 3, 2, 0, 2]]","[1.0, 0.75, 0.97]"
8,3,11.458610534667969,"[[1, 3, 0, 0, 0, 1, 1, 0], [2, 1, 0, 3, 2, 1, 1, 3], [2, 2, 1, 1, 1, 0, 1, 0]]","[-3.6, -2.57, -1.59]"
8,3,22.67067146301269,"[[0, 3, 1, 2, 2, 0, 2, 1], [2, 1, 1, 3, 3, 0, 1, 0], [0, 1, 0, 2, 1, 1, 3, 2]]","[-2.2, 2.39, 0.25]"
8,3,12.077144622802734,"[[0, 1, 2, 1, 0, 1, 2, 3], [0, 0, 3, 0, 3, 3, 3, 2], [2, 3, 1, 1, 1, 3, 2, 3]]","[-1.14, -1.51, -0.58]"
8,3,15.250011444091797,"[[2, 3, 3, 3, 0, 0, 0, 2], [3, 3, 1, 1, 0, 0, 3, 1], [3, 1, 3, 3, 2, 0, 0, 2]]","[-1.03, -1.14, -0.27]"
8,3,12.021234512329102,"[[1, 1, 0, 0, 2, 3, 0, 3], [3, 1, 1, 0, 0, 1, 3, 0], [2, 2, 1, 1, 2, 0, 3, 1]]","[-0.13, -1.72, 1.45]"
8,3,27.79999351501465,"[[3, 0, 2, 3, 1, 0, 2, 3], [0, 1, 3, 0, 3, 1, 2, 3], [2, 2, 1, 1, 0, 2, 1, 0]]","[0.32, -0.72, 0.35]"
8,3,12.000019073486328,"[[2, 0, 3, 0, 2, 0, 0, 0], [1, 0, 2, 2, 2, 1, 0, 0], [0, 2, 2, 0, 1, 2, 0, 0]]","[-0.09, 0.17, 0.22]"
8,3,17.82354164123535,"[[3, 1, 3, 1, 0, 2, 2, 3], [1, 1, 0, 2, 1, 2, 3, 2], [2, 1, 0, 2, 2, 3, 3, 1]]","[2.95, -2.93, 1.43]"
8,3,25.100053787231445,"[[1, 1, 2, 0, 2, 0, 2, 0], [3, 3, 3, 0, 3, 3, 0, 0], [3, 1, 0, 1, 1, 3, 0, 0]]","[-0.84, -2.61, 1.57]"
8,3,16.611051559448242,"[[3, 0, 1, 2, 2, 1, 0, 0], [3, 2, 3, 3, 0, 0, 0, 1], [0, 0, 0, 1, 1, 2, 2, 2]]","[1.29, 3.84, 3.15]"
8,3,27.090944290161133,"[[0, 1, 3, 0, 0, 1, 2, 2], [0, 1, 2, 3, 0, 1, 3, 2], [3, 3, 0, 2, 2, 2, 3, 1]]","[1.27, 1.6, 3.09]"
8,3,10.75001335144043,"[[3, 3, 2, 1, 1, 3, 0, 3], [3, 2, 0, 0, 3, 3, 2, 0], [1, 1, 1, 3, 2, 3, 1, 2]]","[0.39, 0.2, -0.27]"
8,3,37.87888717651367,"[[0, 3, 3, 3, 0, 3, 3, 1], [1, 0, 2, 0, 3, 0, 1, 0], [2, 1, 2, 2, 3, 1, 0, 1]]","[0.55, 0.41, 0.41]"
8,3,73.4661636352539,"[[0, 3, 1, 2, 0, 2, 0, 0], [3, 3, 1, 2, 3, 1, 0, 2], [3, 2, 2, 1, 0, 3, 3, 0]]","[0.93, 0.22, 0.93]"
8,3,15.000033378601074,"[[1, 0, 2, 3, 1, 0, 0, 0], [0, 3, 3, 0, 2, 3, 2, 1], [0, 3, 2, 1, 3, 3, 2, 1]]","[-0.07, 0.04, 0.04]"
8,3,15.242426872253418,"[[2, 2, 3, 2, 1, 0, 3, 3], [1, 1, 2, 2, 0, 3, 3, 2], [2, 1, 3, 3, 3, 2, 2, 3]]","[1.94, -5.36, -2.76]"
8,3,13.09518337249756,"[[2, 1, 1, 3, 2, 0, 2, 0], [1, 0, 3, 1, 2, 0, 3, 3], [1, 3, 2, 3, 1, 2, 3, 1]]","[0.72, 2.92, -2.4]"
8,3,45.523468017578125,"[[3, 0, 0, 1, 3, 1, 2, 2], [1, 2, 2, 3, 1, 3, 1, 3], [1, 2, 3, 0, 2, 0, 2, 1]]","[-5.31, 5.33, 1.68]"
8,3,25.05298614501953,"[[1, 0, 0, 3, 0, 0, 3, 1], [1, 1, 3, 3, 3, 2, 1, 2], [3, 3, 0, 0, 3, 3, 1, 3]]","[2.07, 2.36, 0.68]"
8,3,25.40001106262207,"[[1, 2, 0, 0, 1, 2, 3, 3], [0, 3, 1, 1, 1, 2, 3, 2], [3, 3, 1, 0, 1, 3, 0, 1]]","[-0.45, 0.16, -0.66]"
8,3,25.800048828125,"[[0, 1, 0, 1, 2, 3, 0, 2], [2, 2, 3, 2, 0, 0, 2, 0], [2, 1, 1, 2, 3, 0, 0, 0]]","[0.08, 0.62, 0.59]"
8,3,15.136438369750977,"[[0, 3, 1, 0, 0, 3, 1, 2], [3, 0, 1, 3, 3, 2, 1, 2], [0, 0, 0, 0, 1, 0, 0, 2]]","[-1.48, 0.06, 1.68]"
8,3,68.71318817138672,"[[0, 1, 0, 2, 3, 0, 3, 3], [1, 2, 1, 2, 2, 0, 1, 3], [1, 3, 3, 0, 2, 3, 2, 1]]","[1.85, 0.95, -2.02]"
8,3,11.578340530395508,"[[2, 0, 0, 0, 0, 3, 0, 2], [2, 0, 2, 3, 0, 2, 2, 3], [0, 2, 1, 3, 1, 1, 3, 2]]","[0.48, 0.7, -0.68]"
8,3,29.00002670288086,"[[3, 3, 2, 2, 0, 0, 0, 3], [0, 3, 2, 3, 2, 0, 3, 2], [2, 0, 1, 2, 2, 0, 0, 0]]","[-0.16, 0.3, -0.12]"
8,3,13.75705337524414,"[[0, 1, 2, 1, 1, 0, 1, 2], [0, 1, 0, 2, 2, 3, 1, 1], [1, 1, 2, 2, 0, 1, 1, 2]]","[-0.15, 1.06, -1.11]"
8,3,46.25865936279297,"[[2, 0, 0, 3, 2, 0, 0, 2], [0, 0, 3, 0, 0, 0, 1, 2], [2, 2, 1, 0, 3, 2, 2, 1]]","[-1.27, 0.81, 1.05]"
8,3,27.90534782409668,"[[0, 1, 0, 3, 2, 0, 1, 3], [3, 3, 3, 2, 0, 2, 2, 0], [2, 3, 3, 3, 2, 0, 2, 0]]","[0.05, 0.22, -0.21]"
8,3,23.542917251586918,"[[2, 0, 0, 2, 0, 2, 1, 0], [3, 1, 3, 1, 2, 1, 2, 1], [0, 3, 2, 3, 3, 0, 2, 2]]","[1.26, 1.37, -0.07]"
8,3,11.57143783569336,"[[0, 0, 2, 2, 3, 0, 2, 3], [1, 1, 3, 1, 0, 0, 3, 1], [2, 0, 1, 3, 2, 1, 0, 2]]","[-0.03, 0.71, 0.88]"
8,3,46.978965759277344,"[[0, 1, 3, 2, 1, 1, 0, 2], [0, 1, 1, 1, 0, 3, 1, 1], [3, 1, 3, 1, 0, 3, 0, 3]]","[-0.07, -0.15, 0.14]"
8,3,12.362504959106444,"[[1, 3, 2, 1, 3, 3, 2, 0], [3, 2, 0, 0, 3, 0, 0, 3], [2, 0, 1, 0, 3, 0, 1, 1]]","[0.42, 1.3, 1.47]"
8,3,24.548019409179688,"[[0, 1, 1, 3, 2, 1, 2, 2], [2, 2, 1, 0, 3, 1, 0, 3], [3, 1, 1, 2, 3, 2, 3, 2]]","[-3.66, 0.54, 3.41]"
8,3,23.000003814697266,"[[0, 2, 2, 3, 3, 0, 2, 0], [0, 2, 0, 1, 1, 2, 2, 1], [0, 1, 0, 0, 3, 3, 3, 0]]","[-0.14, 0.1, -0.22]"
8,3,12.98952865600586,"[[2, 2, 0, 1, 3, 0, 3, 3], [1, 1, 0, 1, 2, 0, 0, 3], [1, 0, 2, 3, 2, 2, 3, 1]]","[1.21, 3.86, -4.72]"
8,3,18.50003433227539,"[[3, 1, 1, 2, 2, 1, 2, 1], [0, 2, 0, 0, 0, 1, 1, 1], [1, 0, 2, 3, 0, 0, 2, 3]]","[-0.09, 0.39, -0.26]"
8,3,14.927346229553224,"[[1, 0, 2, 3, 1, 1, 0, 3], [0, 1, 3, 2, 0, 0, 1, 2], [0, 0, 1, 1, 3, 0, 1, 2]]","[-0.2, 3.15, 2.76]"
8,3,19.800029754638672,"[[0, 2, 1, 0, 1, 3, 1, 2], [2, 3, 3, 0, 0, 3, 3, 1], [0, 0, 3, 1, 2, 3, 3, 1]]","[-0.4, 0.07, -0.52]"
8,3,31.73688507080078,"[[1, 3, 1, 3, 0, 0, 2, 0], [0, 0, 1, 1, 3, 0, 3, 0], [0, 3, 0, 2, 1, 3, 3, 0]]","[-3.11, 0.63, 2.29]"
8,3,11.472200393676758,"[[2, 3, 0, 3, 1, 3, 3, 0], [0, 1, 3, 0, 2, 2, 1, 2], [3, 0, 1, 1, 1, 3, 1, 1]]","[-0.35, -1.68, 1.97]"
8,3,34.665523529052734,"[[1, 0, 0, 3, 1, 1, 3, 2], [1, 3, 3, 0, 0, 0, 3, 0], [2, 2, 2, 0, 3, 2, 0, 1]]","[-4.04, 3.68, 1.0]"
8,3,15.18882656097412,"[[0, 3, 3, 0, 1, 3, 2, 0], [1, 2, 0, 3, 1, 3, 1, 0], [0, 0, 0, 1, 0, 1, 0, 1]]","[-3.24, -3.9, 3.05]"
8,3,18.4688720703125,"[[0, 3, 2, 3, 1, 1, 1, 3], [3, 2, 1, 2, 1, 1, 0, 3], [2, 1, 1, 1, 1, 2, 3, 2]]","[0.84, 0.09, 0.83]"
8,3,13.628591537475586,"[[2, 0, 2, 3, 1, 3, 1, 0], [3, 2, 2, 0, 2, 1, 3, 1], [1, 3, 2, 3, 2, 1, 2, 3]]","[-0.87, -1.69, 2.21]"
8,3,25.500164031982425,"[[3, 0, 3, 3, 0, 2, 1, 2], [2, 0, 0, 3, 1, 3, 3, 1], [2, 3, 3, 1, 3, 3, 2, 2]]","[-0.36, 0.98, -0.7]"
8,3,19.875642776489254,"[[0, 2, 2, 3, 1, 2, 1, 1], [2, 2, 2, 2, 3, 3, 3, 1], [1, 1, 0, 1, 3, 1, 1, 2]]","[-0.02, 0.11, 0.12]"
8,3,13.626815795898438,"[[2, 2, 2, 3, 3, 3, 1, 0], [2, 2, 1, 0, 2, 2, 2, 0], [1, 3, 2, 0, 2, 2, 0, 2]]","[-0.48, 0.41, 0.06]"
8,3,10.270585060119627,"[[0, 0, 0, 0, 1, 1, 0, 3], [2, 2, 3, 0, 2, 0, 1, 2], [1, 1, 1, 0, 2, 0, 1, 2]]","[-2.73, -2.2, -0.45]"
8,3,10.06735897064209,"[[0, 0, 1, 3, 2, 1, 2, 2], [1, 2, 3, 1, 0, 0, 2, 1], [3, 3, 1, 1, 1, 3, 2, 3]]","[0.08, 0.03, 0.07]"
8,3,47.99998474121094,"[[3, 3, 1, 2, 0, 0, 1, 1], [2, 2, 2, 2, 3, 2, 2, 1], [1, 0, 0, 2, 0, 2, 3, 1]]","[-0.47, 0.46, -0.03]"
8,3,10.211660385131836,"[[3, 1, 3, 1, 2, 1, 0, 0], [2, 0, 2, 0, 2, 2, 2, 0], [0, 3, 3, 1, 2, 3, 0, 0]]","[1.5, -1.63, -1.82]"
8,3,16.80002212524414,"[[0, 0, 1, 2, 1, 0, 1, 1], [3, 2, 0, 2, 1, 3, 2, 2], [0, 1, 1, 2, 3, 3, 2, 0]]","[-1.16, 1.58, -0.62]"
8,3,86.81185150146484,"[[1, 1, 1, 3, 1, 1, 3, 3], [3, 3, 0, 3, 2, 2, 1, 2], [2, 2, 3, 1, 2, 2, 2, 0]]","[-0.23, -1.06, -1.01]"
8,3,13.314045906066896,"[[2, 1, 1, 2, 1, 2, 0, 1], [3, 0, 1, 0, 1, 3, 1, 1], [3, 3, 2, 0, 0, 0, 3, 2]]","[-1.51, 0.35, 1.72]"
8,3,12.00001621246338,"[[1, 0, 1, 3, 2, 0, 2, 1], [0, 0, 1, 0, 3, 1, 2, 2], [0, 1, 3, 0, 1, 1, 2, 0]]","[0.12, -0.27, 0.33]"
8,3,17.598012924194336,"[[3, 0, 3, 3, 1, 0, 0, 3], [2, 0, 2, 2, 1, 3, 0, 0], [0, 1, 2, 0, 3, 1, 0, 0]]","[0.27, 1.42, 1.29]"
8,3,14.21591854095459,"[[0, 2, 3, 3, 0, 2, 3, 3], [1, 2, 2, 3, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 3, 0]]","[1.72, -0.07, 1.97]"
8,3,21.741498947143555,"[[1, 2, 3, 2, 2, 2, 3, 1], [0, 1, 2, 3, 3, 0, 3, 3], [0, 3, 0, 3, 2, 1, 3, 3]]","[-1.55, -0.4, -1.46]"
8,3,15.654553413391112,"[[0, 2, 0, 2, 0, 2, 0, 1], [1, 1, 2, 1, 0, 0, 2, 0], [1, 2, 0, 0, 3, 1, 3, 2]]","[-4.03, 2.09, 2.49]"
8,3,10.724562644958496,"[[2, 1, 2, 1, 2, 2, 3, 0], [0, 2, 2, 2, 0, 3, 2, 3], [1, 0, 0, 3, 1, 3, 3, 2]]","[-2.09, -1.86, -1.7]"
8,3,13.40002727508545,"[[3, 3, 0, 0, 1, 3, 3, 1], [1, 0, 3, 0, 0, 1, 0, 1], [0, 3, 3, 0, 0, 2, 0, 3]]","[-2.17, 1.75, 0.77]"
8,3,12.184961318969728,"[[1, 1, 1, 3, 2, 2, 2, 1], [2, 3, 2, 0, 2, 3, 0, 0], [1, 3, 1, 2, 1, 0, 0, 3]]","[0.84, -0.83, -0.54]"
8,3,16.20993423461914,"[[1, 0, 1, 1, 0, 1, 1, 2], [0, 1, 0, 1, 3, 1, 3, 0], [3, 2, 2, 2, 0, 3, 1, 2]]","[1.59, 1.93, 2.21]"
8,3,11.896404266357422,"[[0, 1, 2, 0, 2, 3, 2, 2], [3, 2, 2, 2, 3, 3, 0, 0], [0, 2, 2, 1, 1, 3, 3, 0]]","[1.82, 1.66, -0.74]"
8,3,19.762941360473636,"[[0, 1, 3, 0, 1, 1, 3, 3], [3, 0, 1, 2, 2, 3, 2, 0], [2, 2, 2, 3, 1, 2, 1, 2]]","[1.01, -1.3, 0.6]"
8,3,19.9608211517334,"[[0, 1, 3, 1, 2, 0, 2, 2], [2, 2, 2, 1, 2, 3, 3, 0], [3, 1, 1, 2, 3, 0, 1, 2]]","[1.02, 2.22, 2.21]"
8,3,13.09318733215332,"[[3, 1, 3, 1, 1, 0, 2, 0], [3, 3, 3, 2, 3, 2, 1, 2], [2, 2, 0, 2, 3, 1, 2, 3]]","[1.45, 1.09, 0.6]"
8,3,19.190526962280277,"[[2, 0, 0, 3, 2, 2, 1, 3], [0, 0, 3, 3, 1, 3, 1, 3], [1, 0, 2, 3, 2, 3, 1, 0]]","[0.76, -1.91, 1.36]"
8,3,28.712411880493164,"[[3, 0, 2, 1, 2, 3, 1, 3], [3, 3, 0, 1, 2, 1, 0, 0], [1, 2, 0, 2, 3, 0, 1, 1]]","[2.19, -0.36, 2.07]"
8,3,18.02557945251465,"[[0, 2, 0, 3, 0, 0, 2, 3], [3, 1, 1, 2, 2, 2, 0, 3], [0, 1, 3, 1, 0, 3, 0, 3]]","[1.26, 0.84, -1.13]"
8,3,57.55988311767578,"[[1, 1, 3, 1, 2, 3, 2, 2], [1, 1, 0, 2, 0, 1, 3, 3], [0, 2, 1, 3, 1, 0, 3, 0]]","[-0.88, -0.85, 0.01]"
8,3,52.666805267333984,"[[2, 1, 1, 3, 2, 3, 0, 0], [1, 2, 0, 0, 2, 3, 3, 1], [1, 2, 3, 1, 2, 3, 3, 0]]","[-0.91, -1.55, 0.7]"
8,3,17.69234275817871,"[[1, 0, 0, 0, 2, 0, 0, 3], [0, 0, 1, 0, 2, 0, 2, 3], [3, 2, 0, 3, 0, 1, 1, 1]]","[-7.29, 3.76, -2.75]"
8,3,11.415698051452637,"[[0, 0, 3, 1, 2, 0, 3, 1], [0, 3, 1, 1, 2, 2, 3, 2], [1, 1, 1, 3, 1, 2, 3, 2]]","[-1.34, 0.66, -0.91]"
8,3,23.81841087341309,"[[3, 0, 0, 0, 3, 3, 2, 2], [2, 1, 3, 0, 3, 3, 3, 3], [2, 2, 1, 2, 0, 2, 2, 0]]","[0.85, -0.44, -0.88]"
8,3,27.15369987487793,"[[2, 2, 0, 1, 1, 2, 0, 2], [0, 2, 3, 0, 1, 2, 2, 0], [2, 0, 3, 0, 1, 3, 2, 3]]","[-0.23, -0.17, -0.18]"
8,3,22.063325881958008,"[[3, 2, 1, 3, 1, 0, 1, 3], [1, 3, 2, 0, 3, 3, 3, 3], [2, 1, 0, 1, 2, 0, 3, 2]]","[1.23, -1.54, 1.8]"
8,3,22.714296340942383,"[[1, 3, 3, 3, 1, 0, 3, 1], [1, 3, 3, 0, 1, 0, 1, 3], [3, 0, 3, 3, 3, 0, 0, 0]]","[-4.52, -1.56, -6.64]"
8,3,75.92096710205078,"[[3, 3, 0, 1, 1, 0, 2, 0], [0, 1, 0, 2, 2, 3, 2, 2], [3, 1, 1, 3, 3, 1, 1, 2]]","[2.91, -0.63, 2.9]"
8,3,16.273902893066406,"[[1, 1, 3, 3, 1, 2, 3, 2], [2, 0, 1, 1, 1, 1, 2, 1], [2, 0, 3, 0, 0, 2, 2, 1]]","[-1.06, -2.08, -2.1]"
8,3,22.680086135864254,"[[0, 2, 2, 3, 0, 1, 0, 1], [0, 0, 3, 3, 1, 2, 2, 0], [3, 2, 3, 1, 0, 1, 0, 1]]","[1.5, 1.21, 2.96]"
8,3,10.410659790039062,"[[2, 1, 2, 0, 3, 1, 3, 0], [1, 3, 1, 2, 1, 0, 1, 2], [3, 1, 1, 0, 2, 3, 0, 2]]","[3.2, 0.01, 3.88]"
8,3,10.63077449798584,"[[2, 2, 2, 0, 0, 2, 0, 2], [2, 2, 1, 2, 2, 3, 2, 2], [0, 1, 2, 3, 2, 2, 1, 1]]","[-0.15, -3.78, -2.98]"
8,3,10.864591598510742,"[[2, 2, 0, 3, 1, 1, 3, 2], [2, 0, 0, 1, 2, 1, 3, 2], [0, 3, 1, 1, 1, 3, 2, 3]]","[0.61, 1.21, 0.8]"
8,3,20.27761650085449,"[[2, 1, 0, 3, 0, 3, 1, 2], [2, 3, 0, 2, 0, 2, 0, 2], [1, 0, 0, 0, 2, 0, 0, 1]]","[0.13, 2.27, -2.06]"
8,3,20.052749633789062,"[[0, 1, 1, 3, 3, 0, 2, 2], [0, 0, 2, 2, 3, 3, 3, 1], [3, 1, 3, 2, 1, 0, 1, 3]]","[1.29, 2.79, -2.8]"
8,3,23.87506866455078,"[[1, 0, 2, 0, 1, 0, 0, 2], [0, 2, 1, 2, 1, 2, 3, 1], [1, 1, 3, 1, 3, 1, 2, 0]]","[-0.7, -1.99, -1.13]"
8,3,35.76930236816406,"[[1, 0, 2, 3, 0, 0, 3, 0], [3, 0, 2, 3, 2, 1, 1, 1], [0, 3, 0, 0, 2, 0, 3, 3]]","[-1.51, 2.39, -0.75]"
8,3,60.69945526123047,"[[0, 1, 2, 3, 3, 1, 1, 3], [0, 2, 1, 3, 1, 3, 0, 3], [3, 0, 2, 2, 3, 0, 3, 1]]","[-0.22, -0.4, 0.35]"
8,3,58.43115234375,"[[3, 1, 0, 0, 1, 1, 3, 2], [2, 1, 3, 2, 3, 1, 0, 0], [2, 3, 3, 2, 3, 3, 3, 1]]","[0.4, 0.42, 0.17]"
8,3,22.439918518066406,"[[0, 1, 0, 2, 2, 3, 3, 3], [1, 1, 1, 3, 3, 3, 0, 3], [3, 0, 1, 0, 2, 2, 2, 1]]","[3.56, -3.57, -1.6]"
8,3,15.22223949432373,"[[2, 3, 0, 0, 3, 3, 3, 2], [2, 1, 3, 3, 3, 2, 0, 0], [1, 0, 3, 1, 3, 0, 2, 2]]","[0.33, 0.73, -0.31]"
8,3,14.166690826416016,"[[3, 0, 2, 1, 3, 0, 2, 0], [0, 3, 1, 1, 1, 3, 2, 1], [1, 3, 0, 0, 3, 2, 1, 2]]","[-1.82, 1.39, 0.19]"
8,3,22.39134788513184,"[[0, 0, 2, 2, 2, 0, 0, 1], [0, 2, 0, 1, 2, 2, 3, 3], [2, 2, 3, 2, 0, 1, 0, 3]]","[1.08, 2.46, -1.61]"
8,3,20.94175338745117,"[[2, 2, 3, 0, 1, 2, 1, 3], [1, 2, 0, 1, 1, 0, 3, 3], [1, 2, 3, 0, 3, 2, 2, 0]]","[0.99, -1.18, -0.84]"
8,3,71.84779357910156,"[[3, 0, 2, 3, 2, 0, 1, 3], [1, 1, 1, 0, 3, 3, 2, 3], [1, 2, 1, 0, 1, 1, 1, 3]]","[-0.29, -0.42, 0.32]"
8,3,14.789499282836914,"[[3, 0, 1, 1, 1, 1, 2, 0], [0, 0, 2, 1, 1, 3, 0, 1], [1, 1, 0, 0, 0, 0, 3, 1]]","[-0.15, -1.5, -1.16]"
8,3,31.28574562072754,"[[1, 0, 2, 2, 2, 0, 1, 0], [3, 1, 2, 0, 1, 2, 1, 0], [1, 0, 2, 1, 2, 3, 2, 0]]","[-0.26, -1.06, 0.87]"
8,3,20.000022888183597,"[[3, 3, 1, 1, 0, 2, 3, 2], [1, 3, 3, 3, 3, 3, 1, 1], [2, 2, 3, 0, 3, 1, 0, 2]]","[-0.14, -0.21, -0.05]"
8,3,100.0002899169922,"[[0, 0, 1, 3, 3, 3, 0, 1], [1, 2, 1, 0, 0, 2, 3, 2], [3, 3, 1, 2, 0, 2, 3, 0]]","[-1.62, -0.36, 2.02]"
8,3,27.563804626464844,"[[1, 1, 0, 0, 0, 1, 3, 1], [3, 3, 2, 1, 2, 0, 2, 0], [0, 3, 2, 2, 2, 3, 3, 1]]","[-0.07, -0.05, 0.08]"
8,3,48.53857421875,"[[3, 2, 3, 3, 2, 1, 3, 0], [1, 0, 3, 3, 0, 3, 3, 3], [3, 3, 3, 0, 0, 2, 0, 3]]","[3.09, -1.68, -1.54]"
8,3,21.17257499694824,"[[1, 3, 1, 1, 1, 0, 1, 1], [3, 2, 2, 1, 2, 1, 3, 2], [0, 0, 0, 1, 0, 2, 0, 2]]","[-1.19, 1.09, -0.04]"
8,3,23.906702041625977,"[[1, 0, 3, 2, 1, 2, 3, 2], [1, 1, 3, 2, 2, 0, 0, 1], [0, 3, 1, 3, 0, 3, 1, 0]]","[3.56, -3.87, -0.08]"
8,3,65.00028228759766,"[[0, 3, 3, 3, 0, 0, 1, 2], [1, 3, 3, 1, 3, 0, 0, 1], [2, 1, 3, 2, 3, 0, 0, 2]]","[0.34, 0.64, -0.32]"
8,3,43.88888549804688,"[[2, 0, 1, 1, 0, 1, 3, 0], [0, 0, 0, 2, 2, 0, 2, 2], [3, 3, 1, 2, 1, 3, 2, 3]]","[-1.6, 0.33, 2.02]"
8,3,23.48318290710449,"[[3, 3, 1, 2, 3, 3, 3, 0], [3, 2, 0, 0, 2, 3, 3, 1], [2, 1, 0, 2, 3, 2, 0, 0]]","[0.18, 1.36, -1.47]"
8,3,18.076122283935547,"[[0, 3, 2, 3, 1, 2, 2, 3], [1, 3, 3, 2, 2, 0, 3, 1], [2, 0, 0, 0, 3, 0, 1, 3]]","[2.45, -1.22, -2.45]"
8,3,22.796329498291016,"[[3, 2, 2, 0, 0, 1, 2, 1], [1, 2, 3, 3, 2, 0, 3, 2], [1, 1, 3, 2, 2, 2, 0, 1]]","[4.52, -1.62, -3.81]"
8,3,11.142255783081056,"[[2, 1, 1, 3, 0, 3, 0, 2], [1, 3, 2, 1, 2, 0, 0, 2], [0, 2, 2, 2, 0, 3, 2, 3]]","[1.08, 0.77, -0.47]"
8,3,47.6051025390625,"[[3, 3, 0, 1, 1, 0, 3, 0], [0, 0, 2, 2, 1, 0, 1, 2], [2, 0, 0, 2, 2, 0, 2, 3]]","[4.68, -4.39, 0.93]"
8,3,28.34734535217285,"[[3, 0, 2, 0, 3, 2, 2, 1], [0, 3, 2, 3, 1, 1, 0, 3], [3, 0, 2, 1, 1, 1, 2, 1]]","[-1.67, -0.35, 1.59]"
8,3,38.591896057128906,"[[0, 2, 3, 2, 2, 0, 3, 0], [3, 0, 3, 3, 2, 1, 1, 2], [3, 1, 2, 3, 1, 1, 3, 0]]","[1.86, 1.05, 1.42]"
8,3,22.010284423828125,"[[0, 2, 2, 3, 3, 3, 2, 2], [2, 3, 0, 1, 3, 2, 1, 1], [2, 3, 0, 1, 1, 2, 0, 2]]","[-0.11, -0.49, -0.55]"
8,3,36.052433013916016,"[[0, 2, 3, 2, 2, 3, 0, 1], [1, 2, 2, 0, 3, 3, 0, 1], [3, 1, 2, 3, 1, 2, 3, 2]]","[1.29, -0.03, 1.22]"
8,3,15.064250946044922,"[[2, 3, 0, 2, 3, 1, 0, 0], [2, 1, 1, 3, 0, 0, 0, 2], [1, 1, 3, 3, 1, 3, 1, 1]]","[-0.91, -0.9, -0.12]"
8,3,15.705634117126465,"[[1, 3, 1, 2, 2, 1, 3, 0], [1, 1, 2, 1, 3, 2, 2, 3], [0, 3, 0, 0, 1, 2, 3, 3]]","[-3.75, -4.06, -1.29]"
8,3,43.73041534423828,"[[2, 3, 0, 2, 0, 3, 1, 2], [3, 0, 2, 2, 3, 2, 0, 1], [2, 0, 1, 1, 3, 0, 0, 1]]","[-1.3, 0.01, -1.36]"
8,3,35.53655242919922,"[[0, 2, 3, 1, 3, 0, 2, 3], [1, 0, 1, 0, 3, 0, 0, 3], [0, 0, 0, 3, 1, 3, 1, 2]]","[1.18, 0.62, 1.26]"
8,3,59.53993988037109,"[[1, 3, 2, 0, 3, 0, 3, 0], [3, 2, 0, 0, 0, 0, 3, 1], [3, 0, 0, 0, 2, 3, 1, 2]]","[-1.97, -2.6, -1.83]"
8,3,18.678638458251957,"[[2, 0, 3, 0, 1, 1, 2, 0], [2, 0, 3, 3, 2, 0, 3, 0], [0, 1, 1, 2, 2, 2, 1, 2]]","[1.31, 0.89, 0.77]"
8,3,14.433978080749512,"[[0, 3, 1, 1, 3, 2, 0, 2], [0, 1, 1, 3, 0, 0, 1, 1], [1, 2, 0, 0, 0, 0, 3, 1]]","[3.72, 1.14, -4.47]"
8,3,46.20021057128906,"[[1, 3, 2, 0, 2, 2, 1, 0], [2, 0, 2, 1, 2, 0, 2, 3], [3, 3, 3, 2, 0, 2, 1, 3]]","[2.26, -2.05, -0.31]"
8,3,17.000011444091797,"[[0, 2, 3, 1, 0, 1, 2, 1], [3, 3, 1, 1, 1, 2, 2, 3], [1, 2, 0, 3, 1, 0, 0, 2]]","[0.48, -0.6, -0.96]"
8,3,14.129232406616213,"[[2, 3, 3, 0, 1, 2, 0, 2], [3, 2, 0, 3, 0, 1, 2, 3], [2, 3, 1, 1, 3, 1, 1, 0]]","[-0.06, 0.09, -0.05]"
8,3,95.00001525878906,"[[1, 0, 2, 3, 2, 1, 1, 0], [3, 3, 2, 2, 1, 0, 3, 3], [1, 1, 2, 2, 3, 0, 0, 2]]","[1.05, -0.87, 1.88]"
8,3,17.190494537353516,"[[1, 2, 2, 3, 0, 2, 3, 3], [1, 3, 0, 1, 0, 3, 1, 0], [1, 2, 1, 1, 2, 0, 2, 2]]","[-1.33, -1.91, -0.37]"
